BasinID,YEAR,MONTH,Ppt_mm,Tavg_C
8,1961,2,7.66347,-4.68481
8,1961,3,21.5413,-2.09431
8,1961,4,69.5102,2.51709
8,1961,5,86.7287,5.55816
8,1961,6,222.636,9.41692
8,1961,7,263.674,11.5382
8,1961,8,278.332,11.4138
8,1961,9,103.328,7.60906
8,1961,10,55.7633,5.58907
8,1961,11,17.2764,-1.57903
8,1961,12,2.44654,-6.26289
8,1962,1,4.26958,-7.77194
8,1962,2,9.64398,-2.92477
8,1962,3,8.63231,-1.9305
8,1962,4,43.5009,3.30528
8,1962,5,101.898,4.94756
8,1962,6,101.426,7.78965
8,1962,7,293.003,11.1059
8,1962,8,199.159,8.98388
8,1962,9,134.53,7.15815
8,1962,10,64.2351,4.02138
8,1962,11,4.82504,-1.67975
8,1962,12,4.3744,-4.33367
8,1963,1,0.372248,-8.0055
8,1963,2,8.93369,-5.77929
8,1963,3,19.8116,-0.803882
8,1963,4,51.6431,3.89816
8,1963,5,81.087,7.25609
8,1963,6,171.371,6.97531
8,1963,7,219.451,10.0814
8,1963,8,209.672,10.3064
8,1963,9,176.695,9.13734
8,1963,10,65.2567,2.34643
8,1963,11,15.9877,-2.23623
8,1963,12,4.55266,-5.81328
8,1964,1,3.34388,-7.00041
8,1964,2,18.4914,-5.71794
8,1964,3,9.52069,-0.483045
8,1964,4,43.2287,4.76595
8,1964,5,59.7159,7.26164
8,1964,6,167.856,7.45504
8,1964,7,184.227,11.0418
8,1964,8,187.627,10.0283
8,1964,9,197.923,8.16619
8,1964,10,54.5937,5.05176
8,1964,11,7.27964,-0.995579
8,1964,12,5.12763,-5.82711
8,1965,1,1.00565,-5.29621
8,1965,2,4.84663,-3.59094
8,1965,3,18.8741,-2.06133
8,1965,4,47.2325,3.18388
8,1965,5,50.2046,6.07954
8,1965,6,171.291,6.94034
8,1965,7,155.689,9.61194
8,1965,8,136.499,8.00563
8,1965,9,105.675,6.26191
8,1965,10,57.9796,3.3826
8,1965,11,7.90502,-2.07522
8,1965,12,2.79011,-5.64298
8,1966,1,2.7378,-5.0636
8,1966,2,5.97633,-3.37645
8,1966,3,26.4933,0.579611
8,1966,4,53.3352,2.9631
8,1966,5,76.0159,5.75223
8,1966,6,120.153,7.57256
8,1966,7,257.434,10.9061
8,1966,8,241.23,10.5144
8,1966,9,163.098,6.36692
8,1966,10,45.8288,3.01893
8,1966,11,14.898,-1.21901
8,1966,12,5.90885,-4.24128
8,1967,1,3.5103,-6.19746
8,1967,2,6.81227,-5.55907
8,1967,3,9.77277,-0.97817
8,1967,4,32.9791,1.9395
8,1967,5,108.248,7.0222
8,1967,6,165.837,7.92935
8,1967,7,174.948,10.8381
8,1967,8,200.755,11.7686
8,1967,9,213.468,7.27134
8,1967,10,77.7105,2.19545
8,1967,11,11.698,-2.00989
8,1967,12,2.77049,-6.21756
8,1968,1,6.37023,-6.25253
8,1968,2,16.9071,-7.92924
8,1968,3,28.2889,-0.89095
8,1968,4,40.4852,2.27729
8,1968,5,95.9215,5.73733
8,1968,6,137.035,7.33488
8,1968,7,113.472,10.0703
8,1968,8,246.497,9.66883
8,1968,9,142.097,8.08606
8,1968,10,16.7173,4.01549
8,1968,11,10.7627,0.0481549
8,1968,12,0.640399,-3.69928
8,1969,1,5.2366,-5.40176
8,1969,2,1.57492,-3.1964
8,1969,3,7.34484,1.52679
8,1969,4,42.26,4.43148
8,1969,5,108.076,8.22686
8,1969,6,140.472,7.98216
8,1969,7,188.134,10.7126
8,1969,8,121.135,10.1338
8,1969,9,122.871,7.43563
8,1969,10,45.291,3.87901
8,1969,11,11.618,-2.0949
8,1969,12,0.17104,-4.4427
8,1970,1,6.91717,-6.26368
8,1970,2,9.62479,-4.00538
8,1970,3,27.9271,-2.81954
8,1970,4,57.4354,2.01077
8,1970,5,90.5939,6.80523
8,1970,6,110.241,7.87387
8,1970,7,201.396,11.1013
8,1970,8,187.792,11.4974
8,1970,9,132.076,7.85207
8,1970,10,47.9669,2.69454
8,1970,11,7.16761,-0.55081
8,1970,12,2.93619,-3.70318
8,1971,1,5.44512,-6.37379
8,1971,2,6.3089,-4.2567
8,1971,3,4.40815,1.00024
8,1971,4,55.4681,4.32308
8,1971,5,86.6811,5.22516
8,1971,6,157.959,8.85598
8,1971,7,166.266,11.3909
8,1971,8,132.279,10.0603
8,1971,9,191.875,7.63788
8,1971,10,64.5931,3.28368
8,1971,11,6.37175,-1.39422
8,1971,12,0.400659,-5.38167
8,1972,1,5.00733,-4.15316
8,1972,2,9.32816,-4.73605
8,1972,3,18.7523,1.21518
8,1972,4,40.1727,2.26531
8,1972,5,112.242,6.97853
8,1972,6,148.689,8.9968
8,1972,7,271.537,11.2075
8,1972,8,107.257,11.6648
8,1972,9,125.647,6.41971
8,1972,10,40.2171,3.6863
8,1972,11,11.8973,-1.16239
8,1972,12,0.305825,-3.96543
8,1973,1,8.82485,-4.46847
8,1973,2,7.2908,-1.81717
8,1973,3,7.25465,1.11981
8,1973,4,57.8717,4.05249
8,1973,5,139.891,6.29721
8,1973,6,247.195,8.03816
8,1973,7,166.618,10.6198
8,1973,8,180.422,10.7703
8,1973,9,118.791,7.60694
8,1973,10,66.6532,4.05484
8,1973,11,20.1853,-0.87711
8,1973,12,4.27426,-4.29595
8,1974,1,1.09438,-5.26446
8,1974,2,4.09776,-4.58976
8,1974,3,22.4899,-1.7169
8,1974,4,28.702,3.36244
8,1974,5,104.919,6.75285
8,1974,6,128.147,8.13284
8,1974,7,175.121,9.58941
8,1974,8,126.483,9.19307
8,1974,9,159.971,7.15258
8,1974,10,68.8599,4.95392
8,1974,11,10.6049,0.726787
8,1974,12,2.85558,-4.04635
8,1975,1,7.01555,-5.54554
8,1975,2,5.04961,-3.03375
8,1975,3,24.6243,-0.0918006
8,1975,4,50.1787,2.72003
8,1975,5,69.4485,5.70637
8,1975,6,161.88,8.89817
8,1975,7,233.407,10.8082
8,1975,8,172.13,11.0462
8,1975,9,273.161,9.17934
8,1975,10,71.4081,4.74107
8,1975,11,10.4208,-1.56281
8,1975,12,5.76049,-5.35822
8,1976,1,1.80753,-4.32479
8,1976,2,4.52381,-2.25711
8,1976,3,17.8324,-1.20569
8,1976,4,47.6621,2.60197
8,1976,5,143.336,5.25974
8,1976,6,137.111,7.88423
8,1976,7,187.044,9.19414
8,1976,8,234.826,10.4898
8,1976,9,151.733,6.495
8,1976,10,70.3421,3.25345
8,1976,11,21.3363,-3.24281
8,1976,12,4.00648,-5.13504
8,1977,1,7.05601,-5.73378
8,1977,2,3.51765,-4.69094
8,1977,3,54.8541,-1.10612
8,1977,4,57.6971,2.59017
8,1977,5,83.8833,4.98814
8,1977,6,139.337,8.30026
8,1977,7,215.715,10.5927
8,1977,8,83.7924,9.68773
8,1977,9,147.807,8.0411
8,1977,10,36.2206,3.13605
8,1977,11,8.08369,-3.08196
8,1977,12,5.17498,-4.93776
8,1978,1,0.762815,-6.175
8,1978,2,8.30035,-3.61772
8,1978,3,18.8285,-0.769231
8,1978,4,50.5923,2.96415
8,1978,5,101.949,6.09295
8,1978,6,125.541,8.18586
8,1978,7,317.137,9.9103
8,1978,8,169.908,11.0758
8,1978,9,238.578,7.07504
8,1978,10,59.4514,4.07585
8,1978,11,33.3333,-1.62225
8,1978,12,0.533827,-3.32112
8,1979,1,0.327656,-4.96594
8,1979,2,0.532758,-2.50491
8,1979,3,1.27281,-0.687702
8,1979,4,17.6947,4.58558
8,1979,5,75.2457,7.09939
8,1979,6,139.195,8.85776
8,1979,7,193.01,11.762
8,1979,8,194.468,12.5355
8,1979,9,109.977,6.36292
8,1979,10,28.4503,2.22517
8,1979,11,3.79771,-1.02333
8,1979,12,1.47071,-3.4911
8,1980,1,2.97296,-4.8292
8,1980,2,12.5193,-3.7617
8,1980,3,31.9011,0.444809
8,1980,4,61.6579,4.43726
8,1980,5,128.066,7.00503
8,1980,6,233.226,8.91819
8,1980,7,204.772,9.99974
8,1980,8,170.246,8.93852
8,1980,9,194.462,6.39348
8,1980,10,77.4571,2.80816
8,1980,11,8.29888,0.424814
8,1980,12,1.15981,-4.29793
8,1981,1,1.94832,-4.42182
8,1981,2,6.59503,-1.35942
8,1981,3,21.2536,-0.307482
8,1981,4,57.1753,3.24336
8,1981,5,131.674,5.59531
8,1981,6,232.471,8.99002
8,1981,7,242.792,10.836
8,1981,8,274.179,10.8825
8,1981,9,168.763,7.00004
8,1981,10,44.5539,3.35729
8,1981,11,8.62303,-1.56841
8,1981,12,7.59749,-4.9534
8,1982,1,5.49866,-3.69396
8,1982,2,14.4597,-3.68514
8,1982,3,21.4848,0.667882
8,1982,4,76.1266,1.25916
8,1982,5,98.5311,6.36516
8,1982,6,154.981,7.59764
8,1982,7,187.687,10.1008
8,1982,8,154.207,10.374
8,1982,9,165.94,7.32821
8,1982,10,77.9635,4.0664
8,1982,11,28.0392,-1.39117
8,1982,12,9.50685,-6.48093
8,1983,1,7.82496,-7.05059
8,1983,2,15.3007,-5.34403
8,1983,3,25.3208,-2.28415
8,1983,4,49.0351,2.22887
8,1983,5,78.6559,7.51311
8,1983,6,186.186,8.95717
8,1983,7,213.821,10.702
8,1983,8,172.682,9.7105
8,1983,9,132.801,8.3751
8,1983,10,65.9704,5.31157
8,1983,11,14.9913,-0.661821
8,1983,12,9.31694,-4.86333
8,1984,1,14.655,-7.22318
8,1984,2,8.03226,-2.97532
8,1984,3,23.5606,0.287933
8,1984,4,49.5275,4.22516
8,1984,5,155.094,5.7062
8,1984,6,174.295,10.1303
8,1984,7,252.282,10.5623
8,1984,8,190.584,9.63275
8,1984,9,138.169,7.40102
8,1984,10,57.7837,3.94789
8,1984,11,13.1058,-0.244501
8,1984,12,4.83692,-4.32268
8,1985,1,7.25528,-5.23472
8,1985,2,11.5324,-3.54972
8,1985,3,56.2405,-1.83915
8,1985,4,63.9515,3.12558
8,1985,5,124.842,7.7362
8,1985,6,130.516,8.51193
8,1985,7,179.974,10.1285
8,1985,8,221.056,11.1853
8,1985,9,172.591,7.47397
8,1985,10,42.9419,4.67311
8,1985,11,15.1431,-2.19133
8,1985,12,6.62316,-4.53353
8,1986,1,6.96138,-4.66739
8,1986,2,17.33,-4.13442
8,1986,3,23.366,-0.93398
8,1986,4,40.7898,2.65639
8,1986,5,86.5422,7.40784
8,1986,6,173.276,9.79523
8,1986,7,172.36,10.5909
8,1986,8,167.235,9.61633
8,1986,9,141.754,6.29982
8,1986,10,44.9092,2.72053
8,1986,11,11.0189,-1.17062
8,1986,12,7.64642,-2.97131
8,1987,1,5.47466,-3.6326
8,1987,2,4.6617,-0.896942
8,1987,3,28.8715,1.62998
8,1987,4,45.069,3.48531
8,1987,5,80.9356,7.19827
8,1987,6,214.709,10.4797
8,1987,7,176.909,10.3351
8,1987,8,139.425,9.59377
8,1987,9,137.726,7.0292
8,1987,10,45.8591,4.79528
8,1987,11,29.9793,0.430346
8,1987,12,6.77036,-4.25317
8,1988,1,10.616,-4.18021
8,1988,2,8.03734,-2.08488
8,1988,3,44.7187,-1.22791
8,1988,4,46.8021,2.50901
8,1988,5,108.322,7.49624
8,1988,6,150.454,9.93613
8,1988,7,253.127,11.0191
8,1988,8,189.062,10.4112
8,1988,9,148.708,6.83456
8,1988,10,63.3344,4.79877
8,1988,11,13.6155,-0.474739
8,1988,12,2.30201,-3.23191
8,1989,1,16.1793,-6.42019
8,1989,2,10.3355,-3.9088
8,1989,3,25.8765,-0.319727
8,1989,4,95.6487,1.77185
8,1989,5,111.021,5.69647
8,1989,6,180.689,9.52865
8,1989,7,170.846,10.9989
8,1989,8,210.961,10.3358
8,1989,9,132.029,8.66888
8,1989,10,72.8233,3.99267
8,1989,11,25.1438,-1.30326
8,1989,12,4.20584,-5.11194
8,1990,1,6.77967,-3.8913
8,1990,2,21.6649,-2.55407
8,1990,3,23.2723,-0.116642
8,1990,4,79.0224,2.52106
8,1990,5,114.23,5.5637
8,1990,6,161.72,8.98225
8,1990,7,214.509,10.725
8,1990,8,272.514,10.3816
8,1990,9,202.11,7.41792
8,1990,10,69.4191,3.50367
8,1990,11,30.8226,0.500112
8,1990,12,3.46162,-3.47698
8,1991,1,11.717,-5.62576
8,1991,2,11.969,-2.2865
8,1991,3,29.1553,1.67255
8,1991,4,68.0975,3.42646
8,1991,5,72.4057,6.6398
8,1991,6,154.805,10.0727
8,1991,7,130.897,11.5428
8,1991,8,178.416,10.4382
8,1991,9,148.778,7.3614
8,1991,10,78.3943,3.12941
8,1991,11,23.171,-1.7285
8,1991,12,9.85824,-4.33791
8,1992,1,2.08149,-5.70032
8,1992,2,17.755,-5.3597
8,1992,3,31.868,-0.567861
8,1992,4,48.9727,4.15507
8,1992,5,112.156,6.2328
8,1992,6,228.525,9.3337
8,1992,7,204.413,10.2155
8,1992,8,165.593,10.3007
8,1992,9,146.549,8.61896
8,1992,10,63.3917,2.81986
8,1992,11,9.98221,-0.946915
8,1992,12,3.38342,-4.13791
8,1993,1,11.1393,-6.58523
8,1993,2,6.95923,-1.32735
8,1993,3,27.7114,0.430959
8,1993,4,54.5917,3.85871
8,1993,5,105.917,6.984
8,1993,6,149.283,9.32346
8,1993,7,240.195,10.8841
8,1993,8,193.713,10.2618
8,1993,9,151.644,7.51985
8,1993,10,103.401,3.00407
8,1993,11,15.1597,0.902281
8,1993,12,7.54594,-3.6681
8,1994,1,7.63155,-3.64395
8,1994,2,7.89866,-2.19117
8,1994,3,37.683,-0.933994
8,1994,4,64.4702,4.64619
8,1994,5,83.5945,7.48836
8,1994,6,220.094,9.36929
8,1994,7,116.983,11.2036
8,1994,8,127.64,12.1617
8,1994,9,188.963,8.55977
8,1994,10,73.503,3.37483
8,1994,11,16.9144,0.915682
8,1994,12,11.6894,-4.18463
8,1995,1,7.85482,-5.55648
8,1995,2,16.9598,-4.66509
8,1995,3,32.1395,-0.582238
8,1995,4,63.1844,2.76267
8,1995,5,117.367,7.52758
8,1995,6,137.622,10.0472
8,1995,7,180.631,11.0742
8,1995,8,233.193,10.8897
8,1995,9,117.927,8.90718
8,1995,10,80.1818,4.70471
8,1995,11,22.1732,0.0288633
8,1995,12,11.4956,-4.34423
8,1996,1,7.73307,-5.6079
8,1996,2,15.5477,-3.55337
8,1996,3,19.453,0.924985
8,1996,4,51.9924,3.35768
8,1996,5,114.343,6.30264
8,1996,6,139.865,9.62568
8,1996,7,163.566,11.3151
8,1996,8,172.974,11.9962
8,1996,9,136.109,7.90569
8,1996,10,71.4119,4.33931
8,1996,11,20.063,-0.148646
8,1996,12,2.50228,-4.12645
8,1997,1,6.79641,-4.62947
8,1997,2,21.9973,-4.255
8,1997,3,41.5373,0.83388
8,1997,4,72.0597,2.61928
8,1997,5,122.443,6.91156
8,1997,6,147.579,8.55367
8,1997,7,130.607,11.2692
8,1997,8,137.014,11.9013
8,1997,9,81.5237,7.2274
8,1997,10,58.2983,3.53414
8,1997,11,15.2389,0.274214
8,1997,12,6.27534,-3.60416
8,1998,1,4.83842,-3.37908
8,1998,2,20.412,-2.22683
8,1998,3,29.8195,1.00321
8,1998,4,45.3701,7.03533
8,1998,5,121.228,8.97195
8,1998,6,121.547,10.3418
8,1998,7,208.228,12.4588
8,1998,8,163.877,11.2269
8,1998,9,117.231,9.12699
8,1998,10,78.0576,5.25145
8,1998,11,21.6343,1.81605
8,1998,12,3.57991,-2.68535
8,1999,1,5.37225,-3.6424
8,1999,2,6.57811,0.303764
8,1999,3,22.7905,1.79544
8,1999,4,81.2928,5.74159
8,1999,5,126.075,6.38586
8,1999,6,154.829,10.9517
8,1999,7,191.317,11.1044
8,1999,8,183.333,10.8826
8,1999,9,153.544,9.32817
8,1999,10,100.396,5.44116
8,1999,11,13.9689,1.11906
8,1999,12,2.76434,-4.45896
8,2000,1,8.5139,-3.58806
8,2000,2,11.3729,-3.13645
8,2000,3,36.3831,0.269505
8,2000,4,80.5876,3.0376
8,2000,5,72.3306,7.99184
8,2000,6,139.749,9.82411
8,2000,7,135.842,11.8906
8,2000,8,208.779,10.5234
8,2000,9,132.138,7.79755
8,2000,10,56.2222,5.51715
8,2000,11,16.964,0.234078
8,2000,12,3.19697,-3.12391
8,2001,1,8.72872,-3.80714
8,2001,2,14.0354,-0.659663
8,2001,3,25.4557,0.60987
8,2001,4,106.38,3.83943
8,2001,5,98.1976,6.23691
8,2001,6,120.854,9.1389
8,2001,7,172.601,12.8326
8,2001,8,209.637,10.8236
8,2001,9,204.863,9.46832
8,2001,10,61.9933,5.70095
8,2001,11,14.8959,0.141234
8,2001,12,5.50826,-2.75379
8,2002,1,10.664,-4.52345
8,2002,2,10.922,-0.401428
8,2002,3,30.6351,0.952302
8,2002,4,51.6562,5.73215
8,2002,5,107.537,6.88302
8,2002,6,150.457,10.8349
8,2002,7,162.311,12.1117
8,2002,8,103.141,10.5242
8,2002,9,77.3745,8.83521
8,2002,10,76.6763,3.99802
8,2002,11,19.2858,0.212647
8,2002,12,5.10041,-2.46471
8,2003,1,2.81375,-2.75891
8,2003,2,6.87667,0.134618
8,2003,3,23.8419,1.25069
8,2003,4,68.8736,5.81338
8,2003,5,127.637,7.00183
8,2003,6,127.245,9.21325
8,2003,7,142.972,11.8888
8,2003,8,283.553,11.9132
8,2003,9,95.2074,8.90947
8,2003,10,53.0568,5.76604
8,2003,11,8.00776,1.30659
8,2003,12,8.16558,-3.2166
8,2004,1,9.39179,-3.80214
8,2004,2,11.1082,-3.14723
8,2004,3,48.5625,1.77961
8,2004,4,49.6222,4.95995
8,2004,5,126.254,7.11608
8,2004,6,182.108,8.81862
8,2004,7,152.706,10.7438
8,2004,8,162.348,12.2459
8,2004,9,145.286,8.6124
8,2004,10,72.6708,4.00333
8,2004,11,25.962,-0.171638
8,2004,12,6.08048,-3.03494
8,2005,1,7.51321,-2.85715
8,2005,2,11.3196,-1.0702
8,2005,3,30.6719,1.35634
8,2005,4,64.9495,4.25249
8,2005,5,142.474,7.31254
8,2005,6,132.993,10.181
8,2005,7,194.221,12.355
8,2005,8,207.116,11.4051
8,2005,9,111.866,10.1487
8,2005,10,81.8439,4.94785
8,2005,11,16.6914,0.117939
8,2005,12,3.44978,-4.06014
8,2006,1,1.19475,-1.72903
8,2006,2,18.7724,-0.180002
8,2006,3,31.9973,0.99948
8,2006,4,42.8926,4.31388
8,2006,5,104.511,7.33653
8,2006,6,119.412,10.2768
8,2006,7,175.918,13.6246
8,2006,8,122.33,13.1797
8,2006,9,126.506,9.25268
8,2006,10,67.1099,5.06425
8,2006,11,20.2449,0.500463
8,2006,12,5.25307,-3.2592
8,2007,1,7.78885,-4.83327
8,2007,2,7.94919,-0.986476
8,2007,3,19.675,1.7564
8,2007,4,44.1096,3.82607
8,2007,5,103.515,8.38336
8,2007,6,125.105,9.78202
8,2007,7,175.156,11.1746
8,2007,8,182.21,12.3403
8,2007,9,83.9402,8.52563
8,2007,10,73.3485,5.73081
8,2007,11,10.6707,0.643509
8,2007,12,8.23247,-3.02868
8,2008,1,5.13628,-3.22832
8,2008,2,11.4173,-5.37273
8,2008,3,49.1512,0.476664
8,2008,4,73.0433,4.81688
8,2008,5,107.659,7.60581
8,2008,6,121.366,9.54713
8,2008,7,138.818,12.0963
8,2008,8,179.516,10.7219
8,2008,9,149.558,9.94324
8,2008,10,78.3406,5.17851
8,2008,11,12.1878,-0.570678
8,2008,12,2.96601,-3.30126
8,2009,1,6.61602,-3.96448
8,2009,2,9.332,0.348873
8,2009,3,23.6931,0.889243
8,2009,4,87.9119,3.74979
8,2009,5,104.681,6.83267
8,2009,6,118.767,8.66544
8,2009,7,226.884,10.7039
8,2009,8,145.751,10.3609
8,2009,9,129.139,9.83029
8,2009,10,98.5621,3.91654
8,2009,11,14.243,-0.731801
8,2009,12,1.99646,-4.1824
8,2010,1,2.51729,-2.5936
8,2010,2,4.14763,-0.869948
8,2010,3,27.9521,1.73522
8,2010,4,63.3008,3.09971
8,2010,5,134.397,7.27752
8,2010,6,165.887,8.30923
8,2010,7,202.765,11.7096
8,2010,8,273.517,10.7826
8,2010,9,148.67,8.49026
8,2010,10,47.5045,3.84077
8,2010,11,17.8438,-0.59199
8,2010,12,2.98815,-4.52786
8,2011,1,9.0095,-6.78833
8,2011,2,6.55725,-1.01846
8,2011,3,55.1332,-1.67051
8,2011,4,85.5237,3.23418
8,2011,5,135.626,6.82101
8,2011,6,163.91,9.41537
8,2011,7,294.33,9.49941
8,2011,8,117.449,10.7842
8,2011,9,206.221,8.50156
8,2011,10,69.204,3.59738
8,2011,11,24.5078,0.486939
8,2011,12,4.03679,-4.07166
8,2012,1,9.50714,-6.26342
8,2012,2,8.08372,-2.49321
8,2012,3,45.1983,-0.208171
8,2012,4,61.5566,2.65906
8,2012,5,141.856,6.93257
8,2012,6,155.569,8.0348
8,2012,7,192.591,10.5569
8,2012,8,169.869,11.0357
8,2012,9,132.164,7.08985
8,2012,10,85.9926,3.61535
8,2012,11,8.64617,-1.42989
8,2012,12,4.42684,-3.83693
9,1951,1,0.000257587,-7.4694
9,1951,2,6.47943,-6.00441
9,1951,3,2.05621,-5.03059
9,1951,4,16.4345,-3.66852
9,1951,5,43.9323,2.60473
9,1951,6,90.7243,5.76735
9,1951,7,181.858,6.64547
9,1951,8,128.229,7.51395
9,1951,9,112.508,3.82275
9,1951,10,41.0807,1.64251
9,1951,11,39.084,-3.74328
9,1951,12,0,-5.00271
9,1952,1,0.170563,-4.84341
9,1952,2,0.0109207,-0.872239
9,1952,3,0.0216285,0.783435
9,1952,4,36.8623,3.88499
9,1952,5,93.0143,5.24785
9,1952,6,195.222,6.66449
9,1952,7,55.3263,9.03202
9,1952,8,201.789,7.24506
9,1952,9,94.996,5.49708
9,1952,10,73.4782,2.21865
9,1952,11,0,0.822616
9,1952,12,0.0573372,-4.18279
9,1953,1,3.25314,-4.72921
9,1953,2,0.837755,-1.95689
9,1953,3,12.1187,0.582738
9,1953,4,73.9949,-0.664623
9,1953,5,90.3889,3.63545
9,1953,6,154.283,5.67967
9,1953,7,213.168,6.77341
9,1953,8,123.797,9.32093
9,1953,9,119.971,4.48221
9,1953,10,25.8878,2.21234
9,1953,11,0.131189,-1.45457
9,1953,12,1.07231,-3.2816
9,1954,1,2.86114,-3.21851
9,1954,2,6.08323,-0.579509
9,1954,3,14.2258,-3.50568
9,1954,4,70.9607,2.03761
9,1954,5,114.845,3.08161
9,1954,6,183.319,5.52199
9,1954,7,167.49,7.42062
9,1954,8,156.405,6.28707
9,1954,9,198.686,4.56198
9,1954,10,50.5617,0.680519
9,1954,11,0.379612,-0.955722
9,1954,12,2.77451,-7.4358
9,1955,1,1.14989,-7.84767
9,1955,2,3.05069,-3.66912
9,1955,3,18.3227,-0.504816
9,1955,4,20.6061,-0.0550724
9,1955,5,47.7917,2.5627
9,1955,6,136.047,4.70159
9,1955,7,158.115,7.47516
9,1955,8,103.643,8.00208
9,1955,9,144.116,6.48892
9,1955,10,54.4197,2.10578
9,1955,11,11.9684,-2.75251
9,1955,12,1.37778,-3.99502
9,1956,1,0.272613,-6.57909
9,1956,2,7.2305,-3.95994
9,1956,3,16.9966,-0.378329
9,1956,4,30.7311,1.56867
9,1956,5,65.794,2.72766
9,1956,6,219.412,6.22445
9,1956,7,198.148,6.23832
9,1956,8,150.227,5.4448
9,1956,9,163.209,3.93483
9,1956,10,68.8447,0.144382
9,1956,11,9.4064,-3.32722
9,1956,12,7.67521,-7.47065
9,1957,1,1.39533,-5.77409
9,1957,2,1.6585,-9.23062
9,1957,3,12.8878,-2.99711
9,1957,4,27.33,0.220895
9,1957,5,130.075,1.28135
9,1957,6,170.395,3.59491
9,1957,7,160.88,7.46372
9,1957,8,121.418,6.93653
9,1957,9,124.659,3.9291
9,1957,10,32.6226,-1.39396
9,1957,11,6.80325,-3.45527
9,1957,12,0.988126,-7.18355
9,1958,1,3.50347,-7.97012
9,1958,2,2.43328,-8.11534
9,1958,3,1.96906,-1.24506
9,1958,4,47.0309,1.50113
9,1958,5,89.3556,2.25911
9,1958,6,219.653,5.43643
9,1958,7,138.276,8.17859
9,1958,8,207.37,6.38779
9,1958,9,169.69,4.17969
9,1958,10,78.9632,-0.158521
9,1958,11,4.78071,-4.0687
9,1958,12,2.04726,-6.79963
9,1959,1,4.70946,-8.41815
9,1959,2,11.7519,-8.49146
9,1959,3,10.9796,-3.77186
9,1959,4,30.6154,0.104248
9,1959,5,94.3311,2.26497
9,1959,6,124.352,4.51524
9,1959,7,245.592,8.06831
9,1959,8,223.301,7.94457
9,1959,9,112.37,2.21068
9,1959,10,67.9629,-0.0124666
9,1959,11,13.8246,-3.03433
9,1959,12,4.69146,-6.47427
9,1960,1,2.54966,-6.76608
9,1960,2,10.8472,-4.2767
9,1960,3,12.3254,-1.1368
9,1960,4,21.3553,-0.927885
9,1960,5,117.999,2.13902
9,1960,6,183.171,4.33692
9,1960,7,240.788,6.28552
9,1960,8,299.575,6.21144
9,1960,9,166.694,4.24818
9,1960,10,55.0711,0.27848
9,1960,11,14.7363,-3.63131
9,1960,12,0.440786,-6.73735
9,1961,1,3.89615,-8.05738
9,1961,2,7.60842,-7.30517
9,1961,3,18.7021,-5.42668
9,1961,4,65.594,-0.835921
9,1961,5,89.9795,2.04122
9,1961,6,241.433,5.78687
9,1961,7,283.247,7.96285
9,1961,8,309.26,7.97785
9,1961,9,115.716,4.4308
9,1961,10,52.8435,2.68356
9,1961,11,13.863,-4.38369
9,1961,12,2.22958,-8.81112
9,1962,1,3.79186,-10.1292
9,1962,2,10.1954,-5.38056
9,1962,3,8.47756,-5.09584
9,1962,4,43.1846,0.0860644
9,1962,5,108.133,1.32197
9,1962,6,112.304,4.03304
9,1962,7,319.66,7.45251
9,1962,8,214.6,5.44111
9,1962,9,148.764,3.8021
9,1962,10,66.6561,0.937887
9,1962,11,3.52233,-4.64517
9,1962,12,3.60901,-6.27593
9,1963,1,0.433773,-10.2228
9,1963,2,9.0517,-8.46549
9,1963,3,18.1627,-3.90481
9,1963,4,46.0995,0.614158
9,1963,5,88.8763,3.76756
9,1963,6,191.621,3.21377
9,1963,7,238.067,6.43173
9,1963,8,225.521,6.70023
9,1963,9,180.703,5.86066
9,1963,10,64.8683,-0.779588
9,1963,11,14.0151,-5.09804
9,1963,12,4.68796,-7.94153
9,1964,1,2.55521,-9.35069
9,1964,2,17.8393,-8.25716
9,1964,3,6.08147,-3.6254
9,1964,4,36.0247,1.46395
9,1964,5,60.3715,3.7729
9,1964,6,186.642,3.70656
9,1964,7,211.502,7.37816
9,1964,8,205.667,6.46939
9,1964,9,219.719,4.85892
9,1964,10,53.2517,2.04198
9,1964,11,7.34379,-3.61916
9,1964,12,4.45382,-8.16501
9,1965,1,0.801858,-7.32156
9,1965,2,3.73471,-6.11065
9,1965,3,16.101,-5.30013
9,1965,4,43.2925,-0.192441
9,1965,5,55.8629,2.39422
9,1965,6,193.677,3.12412
9,1965,7,182.355,5.81733
9,1965,8,147.16,4.34931
9,1965,9,119.436,2.88074
9,1965,10,59.3959,0.424296
9,1965,11,7.17918,-4.85254
9,1965,12,2.65544,-7.76819
9,1966,1,2.6194,-6.98113
9,1966,2,5.8268,-5.73231
9,1966,3,25.1059,-2.51222
9,1966,4,54.5957,-0.514891
9,1966,5,74.6938,2.12402
9,1966,6,134.595,3.80266
9,1966,7,276.025,7.2402
9,1966,8,265.262,7.00818
9,1966,9,170.404,3.03638
9,1966,10,45.6863,-0.00374905
9,1966,11,15.6408,-3.87831
9,1966,12,6.10881,-6.19208
9,1967,1,3.34029,-8.03258
9,1967,2,5.34123,-8.06553
9,1967,3,6.36552,-3.97713
9,1967,4,33.1602,-1.43909
9,1967,5,105.442,3.4485
9,1967,6,195.796,4.16946
9,1967,7,189.987,7.17672
9,1967,8,217.691,8.23873
9,1967,9,226.303,3.97611
