ID,Watershed,UZTWM,UZFWM,UZK,ZPERC,REXP,LZTWM,LZFSM,LZFPM,LZSK,LZPK,PFREE
293,293,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
294,294,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
295,295,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
296,296,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
297,297,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
298,298,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
299,299,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
300,300,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
301,301,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
302,302,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
303,303,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
304,304,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
305,305,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
306,306,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
307,307,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
308,308,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
309,309,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
310,310,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
311,311,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
312,312,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
313,313,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
314,314,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
315,315,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
316,316,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
317,317,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
318,318,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
319,319,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
320,320,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
321,321,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
322,322,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
323,323,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
324,324,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
325,325,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
326,326,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
327,327,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
328,328,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
329,329,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
330,330,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
331,331,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
332,332,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
333,333,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
334,334,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
335,335,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
336,336,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
337,337,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
338,338,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
339,339,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
340,340,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
341,341,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
342,342,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
343,343,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
344,344,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
345,345,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
346,346,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
347,347,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
348,348,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
349,349,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
350,350,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
351,351,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
352,352,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
353,353,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
354,354,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
355,355,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
356,356,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
357,357,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
358,358,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
359,359,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
360,360,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
361,361,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
362,362,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
363,363,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
364,364,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
365,365,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
366,366,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
367,367,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
368,368,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
369,369,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
370,370,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
371,371,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
372,372,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
373,373,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
374,374,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
375,375,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
376,376,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
377,377,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
378,378,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
379,379,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
380,380,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
381,381,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
382,382,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
383,383,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
384,384,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
385,385,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
386,386,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
387,387,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
388,388,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
389,389,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
390,390,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
391,391,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
392,392,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
393,393,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
394,394,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
395,395,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
396,396,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
397,397,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
398,398,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
399,399,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
400,400,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
401,401,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
402,402,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
403,403,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
404,404,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
405,405,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
406,406,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
407,407,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
408,408,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
409,409,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
410,410,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
411,411,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
412,412,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
413,413,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
414,414,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
415,415,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
416,416,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
417,417,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
418,418,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
419,419,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
420,420,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
421,421,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
422,422,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
423,423,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
424,424,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
425,425,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
426,426,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
427,427,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
428,428,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
429,429,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
430,430,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
431,431,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
432,432,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
433,433,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
434,434,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
435,435,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
436,436,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
437,437,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
438,438,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
439,439,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
440,440,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
441,441,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
442,442,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
443,443,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
444,444,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
445,445,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
446,446,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
447,447,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
448,448,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
449,449,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
450,450,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
451,451,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
452,452,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
453,453,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
454,454,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
455,455,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
456,456,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
457,457,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
458,458,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
459,459,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
460,460,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
461,461,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
462,462,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
463,463,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
464,464,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
465,465,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
466,466,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
467,467,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
468,468,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
469,469,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
470,470,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
471,471,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
472,472,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
473,473,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
474,474,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
475,475,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
476,476,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
477,477,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
478,478,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
479,479,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
480,480,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
481,481,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
482,482,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
483,483,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
484,484,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
485,485,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
486,486,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
487,487,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
488,488,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
489,489,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
490,490,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
491,491,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
492,492,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
493,493,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
494,494,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
495,495,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
496,496,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
497,497,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
498,498,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
499,499,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
500,500,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
501,501,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
502,502,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
503,503,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
504,504,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
505,505,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
506,506,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
507,507,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
508,508,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
509,509,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
510,510,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
511,511,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
512,512,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
513,513,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
514,514,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
515,515,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
516,516,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
517,517,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
518,518,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
519,519,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
520,520,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
521,521,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
522,522,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
523,523,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
524,524,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
525,525,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
526,526,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
527,527,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
528,528,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
529,529,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
530,530,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
531,531,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
532,532,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
533,533,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
534,534,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
535,535,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
536,536,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
537,537,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
538,538,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
539,539,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
540,540,49.8,29.88,0.38,60.41,2.62,115.2,19.69,49.43,0.15,0,0.28
541,541,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
542,542,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
543,543,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
544,544,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
545,545,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
546,546,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
547,547,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
548,548,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
549,549,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
550,550,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
551,551,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
552,552,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
553,553,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
554,554,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
555,555,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
556,556,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
557,557,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
558,558,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
559,559,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
560,560,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
561,561,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
562,562,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
563,563,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
564,564,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
565,565,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
566,566,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
567,567,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
568,568,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
569,569,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
570,570,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
571,571,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
572,572,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
573,573,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
574,574,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
575,575,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
576,576,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
577,577,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
578,578,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
579,579,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
580,580,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
581,581,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
582,582,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
583,583,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
584,584,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
585,585,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
586,586,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
